20, 21.5719691, 446237.3170158, 386.6108534, 1716124.9219126, 21.5660216, 426822.1164687, 417.6105397, 1743044.791361, 21.4891468, 411560.7165478, 319.0598737, 1772063.4682115, 21.4322883, 436565.1525975, 485.2055175, 1813633.8517415, 21.5535391, 290812.2082213, 446.3382547, 1213410.1595802, 21.5022115, 384933.7126768, 493.0129957, 1417070.8982413, 21.4634875, 445181.9440861, 445.3456984, 1820132.3632149, 21.4555819, 324356.2073783, 428.4682837, 2016035.5013249, 21.3934716, 382816.1516559, 549.7459607, 1717842.1710795, 21.5308369, 459131.0066635, 457.7108417, 1746204.0325282, 21.4702973, 496602.2138039, 398.4399354, 1580105.3445755, 21.555264, 466975.1419621, 424.2469455, 1505552.5115064, 21.5084903, 403386.8981583, 472.1179479, 1956211.1057481, 21.5207739, 422160.6859072, 479.3642615, 1855449.1870242, 21.5933685, 526131.6616589, 429.9231422, 1380367.7268227, 21.5365348, 417468.4141556, 413.9321367, 1718120.6411846, 21.4858955, 526549.92211, 389.4319319, 1476308.0147477, 21.4199853, 496858.1612664, 429.2248399, 1352972.309499, 21.5472291, 409763.0040553, 364.2752891, 1528735.9249603, 21.526415, 458616.6812672, 420.0748836, 1957932.3241889, 21.5296437, 375892.0633765, 297.7363792, 1738779.4788987, 21.4583404, 421173.2874406, 473.4268125, 1691085.390568, 21.5646981, 443262.7045369, 476.3867634, 1581535.1523273, 21.4007587, 323549.2585514, 476.6221623, 1480466.8126871, 21.5056444, 333090.9654745, 398.4838897, 1815978.04518, 21.5716756, 435733.2844677, 317.1272344, 1481158.5477239, 21.5181543, 406744.5041445, 377.0019089, 1803456.0630604, 21.5665561, 374665.3172549, 401.1679085, 1820967.8044574, 21.3851398, 465492.3035912, 508.8558874, 1440244.0474681, 21.5635981, 393603.4114119, 427.4985106, 1807305.7519375
40, 21.4035028, 446237.3170158, 322.9009438, 1716124.9219126, 21.4762049, 418510.4334551, 417.6105397, 1681587.4590716, 21.4473923, 411560.7165478, 319.0598737, 1772063.4682115, 21.4322883, 436565.1525975, 463.6259492, 1794240.4128548, 21.5095832, 290812.2082213, 358.2439497, 1213410.1595802, 21.5022115, 384933.7126768, 441.643124, 1417070.8982413, 21.4634875, 387947.8163249, 365.1627151, 1514965.6540723, 21.4034287, 324356.2073783, 418.6642692, 2016035.5013249, 21.364255, 382816.1516559, 389.5635939, 1717842.1710795, 21.5308369, 459131.0066635, 413.4646278, 1328623.2179998, 21.4702973, 349189.3036329, 398.4399354, 1510562.2392163, 21.5272088, 448833.6520895, 424.2469455, 1505552.5115064, 21.489921, 403386.8981583, 472.1179479, 1956211.1057481, 21.5207739, 419064.2063166, 378.0112766, 1399207.2076158, 21.5509634, 383259.5157974, 364.8689425, 1380367.7268227, 21.5365348, 379667.1529911, 402.5872962, 1718120.6411846, 21.4858955, 435652.4282301, 339.6693187, 1476308.0147477, 21.4199853, 404324.5247608, 413.0191684, 1352972.309499, 21.4765767, 327473.937833, 364.2752891, 1528735.9249603, 21.4491229, 453454.5864643, 381.8484608, 1746693.6132444, 21.5296437, 375892.0633765, 297.7363792, 1738779.4788987, 21.4583404, 372741.808066, 407.834029, 1060100.5697603, 21.5247035, 440466.0346502, 440.3089341, 1581535.1523273, 21.4007587, 323549.2585514, 445.18051, 1480466.8126871, 21.4506991, 333090.9654745, 398.4838897, 1646826.591477, 21.5195348, 435733.2844677, 317.1272344, 1481158.5477239, 21.5181543, 406744.5041445, 377.0019089, 1271205.9796643, 21.5449325, 336660.0544629, 373.3748139, 1607202.224431, 21.3851398, 440078.0932639, 362.9893694, 1105589.873925, 21.5635981, 375252.206213, 412.1222161, 1554077.9184302
60, 21.4035028, 399912.6230026, 322.9009438, 1060063.3342668, 21.4762049, 418510.4334551, 363.3511887, 1681587.4590716, 21.4272579, 303950.6526327, 319.0598737, 1502507.7130894, 21.4322883, 312300.1557062, 392.1571689, 1756159.8731272, 21.5095832, 290812.2082213, 358.1987595, 1212835.5411196, 21.445879, 344564.6745451, 413.1620331, 1415367.2130798, 21.4634875, 387947.8163249, 339.267108, 1496619.9982746, 21.4034287, 324356.2073783, 418.6642692, 1905111.8722879, 21.364255, 355086.0851057, 359.8626816, 1315151.4598082, 21.4479407, 406476.3491993, 368.6312963, 1328199.4501259, 21.4702973, 349189.3036329, 398.4399354, 1502689.936335, 21.5272088, 343302.0140279, 331.3913676, 1379003.8397841, 21.489921, 335387.1541154, 335.1764232, 1527115.2480552, 21.5207739, 358370.9689653, 378.0112766, 1399207.2076158, 21.5509634, 367808.009227, 324.6332857, 1380367.7268227, 21.4877397, 312141.3246065, 311.8569264, 1718120.6411846, 21.4818193, 435652.4282301, 253.7565973, 1476308.0147477, 21.4199853, 311159.3233319, 378.4961844, 1350047.9699761, 21.4765767, 327473.937833, 364.2752891, 1528711.5169941, 21.4491229, 431443.0844252, 381.8484608, 1746594.4113449, 21.4500801, 375892.0633765, 296.7848068, 1338044.7413058, 21.4583404, 372741.808066, 407.834029, 1060100.5697603, 21.5247035, 439770.7352388, 440.3089341, 1581535.1523273, 21.4007587, 323452.564899, 445.1777492, 1480466.8126871, 21.4506991, 315533.6067089, 323.6925332, 1646826.591477, 21.5073004, 435020.3967711, 317.1272344, 1481158.5477239, 21.4842163, 322706.4437977, 367.559217, 1271205.9796643, 21.4892236, 336660.0544629, 334.5692596, 1530400.4858175, 21.3851398, 340112.8960031, 352.782176, 1105589.873925, 21.4106771, 375252.206213, 412.1222161, 1223908.0825952
80, 21.4035028, 399912.6230026, 304.929841, 1060063.3342668, 21.4762049, 418510.4334551, 284.6021687, 1681587.4590716, 21.4209699, 303950.6526327, 302.2279334, 1279677.6264094, 21.4322883, 312300.1557062, 319.9702097, 1596703.6676524, 21.3978325, 290812.2082213, 346.0214455, 1212835.5411196, 21.3900777, 338262.6188649, 355.4831625, 1400505.6225379, 21.4634875, 387947.8163249, 339.267108, 1339639.0144683, 21.3726006, 324221.900679, 418.6642692, 1550388.8976201, 21.364255, 287317.5455776, 355.7805658, 1315151.4598082, 21.4479407, 326957.395142, 302.0898911, 1328199.4501259, 21.4628288, 349189.3036329, 398.4399354, 1467987.7540869, 21.5272088, 308761.9640312, 331.3913676, 1316811.8071959, 21.489921, 328202.6630641, 335.1764232, 1091251.654232, 21.4882695, 342729.1521861, 378.0112766, 1399207.2076158, 21.5139803, 309069.620998, 319.0198673, 1339494.9390854, 21.4052003, 312141.3246065, 311.8569264, 1718120.6411846, 21.4818193, 431536.1408759, 253.7565973, 1476308.0147477, 21.4199853, 311159.3233319, 331.1078118, 1304267.6088319, 21.4310516, 327473.937833, 330.6921376, 1513695.384889, 21.4379542, 336186.9049006, 381.8484608, 1646322.243326, 21.4500801, 332246.4033809, 296.7848068, 1079509.5343471, 21.4583404, 322957.6003959, 407.834029, 1060100.5697603, 21.4974846, 436004.5837513, 413.920089, 1520923.1180218, 21.4007587, 323452.564899, 378.8362546, 1480466.8126871, 21.251269, 315533.6067089, 323.6925332, 1616817.8281031, 21.4031342, 435020.3967711, 317.1272344, 1481158.5477239, 21.3901798, 322706.4437977, 367.559217, 1267301.2942295, 21.4892236, 325151.7092428, 334.5692596, 1530400.4858175, 21.3851398, 340112.8960031, 323.9211962, 1105589.873925, 21.4106771, 375252.206213, 339.7656062, 1223908.0825952
100, 21.4035028, 289742.7374463, 271.7176434, 990570.4723318, 21.4762049, 361434.1690467, 284.6021687, 1167094.6224391, 21.4209699, 303950.6526327, 252.1338263, 1279677.6264094, 21.4322883, 264591.7292751, 193.0316747, 1376908.585491, 21.3978325, 288919.6789862, 331.3292472, 1073413.6319605, 21.3900777, 294650.2239956, 307.7800644, 1354955.8538647, 21.4634875, 269080.3681348, 318.9464306, 936808.3056721, 21.3726006, 298263.0424649, 374.3271133, 1220066.1992537, 21.364255, 227428.5300327, 329.6019213, 1160823.9796615, 21.4479407, 259245.2760905, 302.0898911, 1308040.0193268, 21.4628288, 349189.3036329, 339.8228392, 1325760.2491541, 21.4510709, 308761.9640312, 312.4209403, 1316811.8071959, 21.4552888, 316255.9406403, 277.5832164, 1091022.0274921, 21.4882695, 342729.1521861, 378.0112766, 1170970.0463651, 21.4548061, 302723.761406, 241.3398289, 1059946.9460211, 21.4052003, 312141.3246065, 279.6240836, 1334291.531988, 21.4818193, 317811.2463936, 224.8023487, 1313641.0596365, 21.4199853, 232568.1568546, 286.92736, 1304267.6088319, 21.4310516, 301354.6239627, 278.3357311, 1096408.4553774, 21.371325, 336186.9049006, 358.8168675, 1243375.7844352, 21.4500801, 251049.5437089, 293.6647485, 1078711.9552647, 21.4583404, 322747.0910108, 326.7967145, 1035419.9579148, 21.4974846, 322160.9277379, 257.4888414, 1520923.1180218, 21.4007587, 249110.0042807, 355.6233322, 1313134.4855945, 21.251269, 295627.7680004, 275.3829932, 1289856.9547198, 21.4031342, 395728.7782112, 209.9542896, 970933.3622793, 21.3901798, 298143.9533547, 271.0444151, 1201438.1637778, 21.4892236, 320510.6016693, 330.8713218, 998602.5621403, 21.3851398, 313701.7996741, 310.8709259, 1105589.873925, 21.4106771, 214137.8791359, 229.5852327, 1151689.0233541
120, 21.4035028, 289742.7374463, 271.7176434, 990570.4723318, 21.4762049, 361434.1690467, 253.4261936, 1167094.6224391, 21.4209699, 302825.4996595, 252.1338263, 1279677.6264094, 21.4322883, 203197.1871254, 193.0316747, 1376908.585491, 21.3978325, 288919.6789862, 331.3292472, 1073413.6319605, 21.3900777, 224355.099003, 307.7800644, 1243115.0419689, 21.4634875, 240551.5767129, 298.1179296, 824129.754756, 21.3726006, 298263.0424649, 273.4141033, 1220066.1992537, 21.364255, 227428.5300327, 260.8553102, 1094147.5753506, 21.4479407, 259245.2760905, 302.0898911, 1097242.0287168, 21.4556413, 349189.3036329, 339.8228392, 1037596.0652783, 21.407382, 279153.644955, 312.4209403, 1055584.0059216, 21.4552888, 284463.3448049, 277.5832164, 1091022.0274921, 21.4856898, 215394.4543551, 378.0112766, 1170970.0463651, 21.4548061, 289682.2466082, 241.3398289, 1059946.9460211, 21.3693172, 233330.3484237, 279.6240836, 1179114.5187313, 21.4818193, 317811.2463936, 195.1058481, 1285504.4100278, 21.4199853, 231550.3794105, 286.92736, 1272282.553229, 21.4310516, 229246.1891882, 267.2356965, 1096408.4553774, 21.371325, 336186.9049006, 358.8168675, 1243375.7844352, 21.4500801, 251049.5437089, 293.6647485, 1078711.9552647, 21.4583404, 294638.0621122, 326.7967145, 1035419.9579148, 21.4974846, 322160.9277379, 257.4888414, 1520923.1180218, 21.3685545, 249110.0042807, 347.4613317, 1125632.3732429, 21.251269, 231534.4468924, 275.3829932, 1260814.8632012, 21.4031342, 294772.0289677, 209.9542896, 970933.3622793, 21.3901798, 298143.9533547, 271.0444151, 812097.411809, 21.4742333, 235396.6885165, 329.245104, 983521.0132725, 21.3851398, 288973.4651679, 291.8169179, 1105589.873925, 21.4106771, 214137.8791359, 211.8286449, 1096833.248567
140, 21.4035028, 278994.1106695, 254.862857, 990570.4723318, 21.4762049, 286680.9529476, 253.4261936, 1019611.6904669, 21.4209699, 242307.4421185, 196.8720159, 836112.2486045, 21.4322883, 203197.1871254, 193.0316747, 886597.1683151, 21.3978325, 288229.1213026, 308.5414791, 1015547.1997314, 21.3900777, 217165.3883892, 220.5947373, 971724.0425443, 21.3953031, 202133.2013369, 297.5993421, 824129.754756, 21.3726006, 257613.0611393, 218.2699916, 1089077.5606424, 21.364255, 225811.4607119, 260.8553102, 964833.1014144, 21.4479407, 259245.2760905, 302.0898911, 1097242.0287168, 21.4556413, 331554.764607, 292.667266, 913722.1368175, 21.407382, 143969.5298637, 126.4289821, 1029888.2599373, 21.4552888, 268835.0175198, 248.6418666, 1086467.456785, 21.4856898, 215394.4543551, 358.8993581, 906153.6098852, 21.4548061, 229639.1395554, 241.3398289, 782863.7452773, 21.3693172, 229209.8392327, 224.514305, 984047.3958767, 21.4818193, 259395.9055641, 195.1058481, 1131586.4793824, 21.4126581, 231550.3794105, 286.92736, 1138368.9475354, 21.4310516, 229246.1891882, 204.2403211, 980350.7501766, 21.371325, 336186.9049006, 269.8276772, 1128219.024629, 21.4500801, 211010.9674327, 275.0066817, 1078711.9552647, 21.4583404, 208874.7908439, 291.6962651, 1035419.9579148, 21.3319657, 322160.9277379, 257.4888414, 1275896.4865528, 21.3685545, 249017.6452575, 344.1052066, 834255.8831897, 21.251269, 217353.0527722, 216.2936131, 1103476.3890131, 21.3983333, 294772.0289677, 158.9750966, 901783.7707136, 21.3901798, 253892.1332709, 271.0444151, 812097.411809, 21.4742333, 220579.2985537, 267.6729217, 983338.0758013, 21.3851398, 235188.7814404, 254.946612, 1030067.5884816, 21.4106771, 214005.4006438, 211.8286449, 718096.7642147
160, 21.4035028, 269841.4977808, 180.5169339, 846974.1466041, 21.4762049, 286680.9529476, 253.4261936, 1019611.6904669, 21.4209699, 242307.4421185, 196.8720159, 836112.2486045, 21.4322883, 179291.3550863, 193.0316747, 886597.1683151, 21.3978325, 260234.5826416, 213.493858, 1015547.1997314, 21.3900777, 217165.3883892, 220.5947373, 971724.0425443, 21.3953031, 134867.0998391, 254.3695903, 824129.754756, 21.3726006, 257613.0611393, 218.2699916, 1089077.5606424, 21.364255, 225811.4607119, 260.8553102, 964833.1014144, 21.4479407, 258227.6703974, 302.0898911, 1097242.0287168, 21.4556413, 328657.9898134, 245.0315736, 864351.9322378, 21.407382, 143969.5298637, 126.4289821, 1029888.2599373, 21.4552888, 240494.2092822, 195.1877682, 1085887.441911, 21.4856898, 215394.4543551, 358.8993581, 817130.5004063, 21.4548061, 229639.1395554, 241.3398289, 782863.7452773, 21.3693172, 229209.8392327, 224.514305, 984047.3958767, 21.4818193, 218546.2553805, 188.8249297, 1131586.4793824, 21.4126581, 231550.3794105, 233.4931335, 1138368.9475354, 21.4310516, 229246.1891882, 204.2403211, 980350.7501766, 21.371325, 275169.0592162, 257.2272155, 1128219.024629, 21.4500801, 211010.9674327, 275.0066817, 1078711.9552647, 21.4583404, 208874.7908439, 290.036361, 982108.3593727, 21.3319657, 281627.6801601, 237.6728112, 1275896.4865528, 21.3685545, 249017.6452575, 272.7405567, 834255.8831897, 21.251269, 217353.0527722, 216.2936131, 952970.3160924, 21.3983333, 294772.0289677, 158.9750966, 901783.7707136, 21.3901798, 243019.253256, 271.0444151, 791901.2829323, 21.4742333, 216763.9736922, 259.9434279, 906932.5414877, 21.3851398, 235188.7814404, 254.946612, 946661.0706115, 21.4042513, 214005.4006438, 202.6308998, 718096.7642147
180, 21.4035028, 238212.5181919, 180.5169339, 747681.3116799, 21.4762049, 231893.5881849, 250.7741054, 869474.0781499, 21.4209699, 210320.1823179, 168.148198, 706816.4946667, 21.4097467, 179291.3550863, 193.0316747, 886597.1683151, 21.3978325, 215302.5041472, 184.7338629, 833574.4974857, 21.3365354, 181345.8209799, 218.7319336, 971724.0425443, 21.3953031, 134867.0998391, 185.860291, 824129.754756, 21.3726006, 255299.7148336, 208.9052973, 874471.5606556, 21.364255, 225811.4607119, 168.2238491, 935511.283536, 21.4479407, 193583.2074382, 226.2040502, 1039013.3157168, 21.4556413, 222354.1924501, 245.0315736, 808556.1352619, 21.407382, 103369.9436778, 126.4289821, 1026599.5424453, 21.4552888, 240494.2092822, 194.8960675, 764216.2675536, 21.4856898, 215394.4543551, 221.9687419, 817130.5004063, 21.4548061, 229639.1395554, 212.461778, 640649.9059721, 21.3693172, 223541.7435712, 224.514305, 597209.9247502, 21.4818193, 177358.6516326, 155.6521687, 872752.6520548, 21.4126581, 187624.1790308, 195.1892832, 1134642.3257387, 21.4310516, 211963.9034969, 161.5826855, 963454.4373081, 21.371325, 210356.9818168, 257.2272155, 1079577.6868139, 21.4500801, 179588.4285089, 191.9239737, 952744.2258726, 21.4583404, 208471.8804948, 266.7241885, 982108.3593727, 21.3319657, 210352.4433321, 233.8752964, 837158.2108303, 21.3685545, 198330.4787749, 272.4052198, 799117.4908882, 21.251269, 180836.240576, 216.2936131, 785770.6978594, 21.3983333, 224537.0390633, 115.9681654, 901783.7707136, 21.3901798, 236953.1518414, 209.6402298, 791901.2829323, 21.4742333, 215997.3760581, 252.3956352, 851688.2363901, 21.3851398, 209778.6653595, 242.2720655, 816948.0776459, 21.4042513, 175066.6854221, 194.688183, 717565.5680952
200, 21.4035028, 212914.282398, 180.5169339, 536925.8138156, 21.4762049, 231893.5881849, 237.0862475, 823738.5124514, 21.4209699, 210320.1823179, 168.148198, 665710.7231228, 21.4097467, 179291.3550863, 193.0316747, 629451.6713269, 21.3978325, 215302.5041472, 184.7338629, 833574.4974857, 21.3365354, 161904.039373, 218.7319336, 888778.9365719, 21.3953031, 134867.0998391, 185.860291, 824129.754756, 21.3726006, 216779.4255346, 165.9635522, 764780.1362785, 21.364255, 207880.9697865, 168.2238491, 645729.9723272, 21.4479407, 193583.2074382, 226.2040502, 1039013.3157168, 21.4556413, 222354.1924501, 230.8579484, 808556.1352619, 21.407382, 103369.9436778, 126.4289821, 694608.820452, 21.4552888, 222212.8453572, 194.8960675, 764216.2675536, 21.4856898, 199274.5291301, 211.0477134, 790047.3620073, 21.4548061, 197128.6863714, 212.461778, 640649.9059721, 21.3693172, 223541.7435712, 224.514305, 597209.9247502, 21.4818193, 177358.6516326, 155.6521687, 872752.6520548, 21.4126581, 187624.1790308, 195.1892832, 1059996.5968665, 21.4310516, 199611.629347, 161.5826855, 876938.739748, 21.371325, 210356.9818168, 255.0323545, 1079577.6868139, 21.4500801, 179588.4285089, 191.9239737, 952744.2258726, 21.4583404, 208471.8804948, 253.9164952, 887094.1683304, 21.3319657, 210352.4433321, 233.8752964, 837158.2108303, 21.3685545, 198330.4787749, 209.1247046, 776970.3686647, 21.251269, 180836.240576, 209.3716448, 747291.2532803, 21.3983333, 224537.0390633, 115.9681654, 901783.7707136, 21.3901798, 236953.1518414, 196.8098554, 791901.2829323, 21.3721499, 211361.1586891, 246.2489175, 817416.1208673, 21.3377567, 209778.6653595, 242.2720655, 813006.6517709, 21.4042513, 175066.6854221, 194.688183, 717565.5680952
