20, 453524.0197595, 18208.4361856, 416.4787504, 43.4750071, 458476.9192036, 18649.9506162, 389.9803859, 42.785684, 488848.6633774, 19304.0834802, 380.6392188, 42.588047, 413128.3988166, 18681.082522, 406.5855526, 42.4665854, 368983.2423066, 18875.7984429, 501.0126405, 41.8014446, 441300.5220881, 18024.0368246, 472.8755754, 43.2862191, 415218.8180973, 18880.2605269, 435.2948867, 43.1027801, 377520.3280783, 17789.4679275, 420.1360305, 34.8635548, 444496.0796362, 18065.3516091, 370.6848753, 43.1521916, 439698.2064718, 18060.9095428, 457.6156369, 40.9427261, 293952.8515935, 18205.4746759, 440.2260898, 41.6601409, 429139.1837214, 18156.1263956, 367.1748664, 41.4468481, 418159.3605427, 16420.5400788, 406.1367544, 39.0342972, 423402.1916056, 18738.34558, 444.7136711, 39.188859, 545112.8047903, 18650.1893295, 425.8494827, 43.1892777, 368003.5372644, 17346.4372889, 404.4356484, 42.1880077, 448277.4048551, 17592.4649539, 429.268652, 38.6811629, 468989.1958974, 18353.5177166, 430.5446653, 43.4513502, 371721.4562178, 17426.6992046, 435.1326417, 43.3344131, 442744.6217835, 19029.3077515, 467.9451677, 39.9060214, 309688.2508531, 19018.4487358, 289.4645414, 39.3001874, 381268.1792394, 17875.1265663, 463.6068578, 37.8163592, 433152.6347556, 18185.2094319, 389.4821509, 42.1974921, 446923.1209653, 17263.6815646, 415.4134752, 43.310221, 392965.7778489, 16388.063714, 385.0780935, 42.1394073, 351327.8303268, 17538.0231446, 423.578451, 45.0395136, 361616.7417974, 18861.5639707, 342.6399587, 42.2290597, 516131.5636308, 18834.2458605, 506.241423, 39.7513831, 455664.0781078, 18610.6855922, 467.8783883, 44.5317999, 392516.7684921, 19934.1738866, 394.4669268, 42.1188743
40, 450022.143894, 17152.9581427, 416.4787504, 38.4598993, 401405.7347307, 18439.900188, 386.1493787, 41.5420646, 438300.6538742, 18450.5836114, 380.6392188, 40.1371313, 413128.3988166, 18179.1458669, 335.6697005, 42.4665854, 368614.4752981, 17994.4129564, 476.6618091, 41.8014446, 422618.1301982, 18024.0368246, 378.7370917, 40.543829, 415218.8180973, 18530.1594743, 353.553637, 42.1669198, 377520.3280783, 17789.4679275, 364.7375447, 34.8635548, 351324.7601483, 18065.3516091, 370.6848753, 39.203559, 248796.5755681, 18060.9095428, 457.6156369, 38.778659, 293952.8515935, 18205.4746759, 440.2260898, 38.9710405, 396109.3997569, 16753.2796379, 360.5996227, 41.4468481, 418159.3605427, 16420.5400788, 406.1367544, 39.0342972, 303662.3861887, 18738.34558, 444.7136711, 39.188859, 301338.0870404, 18402.2264277, 425.5590254, 38.1996881, 368003.5372644, 17051.4253564, 346.3300081, 41.2427718, 372700.7532433, 17592.4649539, 429.268652, 38.6811629, 421970.5627432, 16772.2684598, 281.2660965, 40.7944771, 319839.8785269, 17333.461364, 435.1326417, 36.9473246, 333213.3464798, 18779.8134799, 381.0117893, 39.9060214, 309688.2508531, 18595.9755436, 289.4645414, 39.3001874, 381268.1792394, 17875.1265663, 409.8286989, 37.8163592, 382643.0558532, 18185.2094319, 381.915422, 39.9632173, 380520.9762032, 17263.6815646, 415.4134752, 42.3439038, 335297.6686595, 16388.063714, 328.3059497, 39.2325264, 351327.8303268, 17538.0231446, 389.3572085, 41.7312988, 312689.407362, 18670.8952127, 342.6399587, 42.2290597, 433160.457615, 18761.3766791, 506.241423, 39.7513831, 283718.8058976, 18529.6340935, 378.9842641, 40.7525667, 320617.4541691, 18019.2300188, 394.4669268, 42.1188743
60, 450022.143894, 17152.9581427, 365.2307998, 38.4598993, 322374.3818079, 17685.5404703, 321.0412269, 41.5420646, 403471.3285349, 18331.4976007, 380.6392188, 39.3552541, 397470.4460897, 18121.0119811, 319.3135525, 42.4665854, 368614.4752981, 17401.9568325, 303.0501933, 41.5699098, 336248.4675263, 18024.0368246, 378.7370917, 40.543829, 407265.089116, 17860.5928512, 353.553637, 42.1669198, 377474.2649661, 17789.4679275, 364.7375447, 34.8635548, 351324.7601483, 17965.2602615, 331.1655442, 39.203559, 248796.5755681, 18060.9095428, 409.5329423, 38.7030673, 281685.326383, 18205.4746759, 355.0816647, 38.9710405, 395682.5268818, 16753.2796379, 297.3590302, 40.6862104, 373142.5208574, 16420.5400788, 406.0750909, 39.0342972, 303662.3861887, 18699.9935424, 388.6683865, 39.188859, 301332.9215209, 18356.0585371, 319.3588376, 38.1996881, 366913.5812423, 17051.4253564, 326.5959443, 41.2427718, 372700.7532433, 17592.4649539, 429.268652, 38.6811629, 392571.5607467, 16772.2684598, 281.2660965, 38.5546356, 290123.0575957, 17333.461364, 324.6047999, 36.9473246, 318368.4001572, 18704.8631115, 348.5678324, 39.9060214, 298728.7124901, 18595.9755436, 289.4645414, 39.3001874, 368932.8781113, 17875.1265663, 408.4627703, 37.8163592, 326199.1103693, 17976.1172547, 275.0974042, 39.9632173, 351210.6597985, 17263.6815646, 415.4134752, 42.3439038, 331573.6481355, 16388.063714, 328.3059497, 39.2325264, 351327.8303268, 17517.8424059, 389.3572085, 41.7312988, 311796.7299543, 18627.098273, 250.9208159, 42.2290597, 399625.4831288, 18761.3766791, 390.8738632, 39.7513831, 283718.8058976, 18523.2480594, 377.5658628, 37.5802127, 319876.8514587, 18019.2300188, 394.3888763, 42.1188743
80, 417130.8052113, 17152.9581427, 365.2307998, 38.4598993, 322374.3818079, 17435.9406133, 321.0412269, 40.6250902, 403471.3285349, 17371.1396983, 380.6392188, 39.3552541, 352605.8201585, 18121.0119811, 319.3135525, 37.4035643, 351758.7482599, 17401.9568325, 303.0501933, 41.5699098, 336248.4675263, 17936.9515795, 378.7370917, 36.387162, 371531.6149844, 17628.3989181, 353.553637, 42.1669198, 377474.2649661, 16736.5761721, 355.5386044, 34.8635548, 351324.7601483, 17965.2602615, 331.1655442, 39.203559, 248796.5755681, 17353.6101284, 409.5329423, 38.7030673, 281685.326383, 18205.4746759, 355.0816647, 37.0944345, 385108.6311952, 16753.2796379, 297.3590302, 40.6862104, 337938.8445076, 16420.5400788, 349.8131041, 39.0342972, 268080.1789424, 17693.6044912, 321.6745964, 39.188859, 301332.9215209, 17772.5502885, 319.3588376, 38.1996881, 308869.2094742, 17051.4253564, 326.5959443, 39.5701923, 372700.7532433, 17592.4649539, 407.4992588, 37.035458, 305697.59945, 16772.2684598, 271.1596432, 38.5546356, 290123.0575957, 17333.461364, 324.6047999, 36.9473246, 318368.4001572, 17136.4055293, 301.1492418, 36.0699228, 298728.7124901, 18134.5989199, 287.1880625, 39.3001874, 368932.8781113, 17875.1265663, 377.7615758, 37.8163592, 326199.1103693, 17976.1172547, 275.0974042, 39.9632173, 346092.776988, 17263.6815646, 339.8372395, 38.2491787, 331573.6481355, 16388.063714, 328.3059497, 39.2325264, 303995.9422885, 17366.6068079, 354.4488243, 41.142891, 311796.7299543, 17580.486175, 250.9208159, 39.3222779, 369877.423394, 16186.3311422, 366.5629302, 39.7513831, 273924.1558388, 17180.6836824, 377.5658628, 37.5802127, 319876.8514587, 17916.4947055, 367.529645, 41.4885969
100, 376617.0801765, 17152.9581427, 283.2015454, 38.4598993, 308514.0924031, 17435.9406133, 299.4528533, 40.6250902, 355039.925098, 17371.1396983, 340.8156792, 39.3552541, 334749.2455065, 17596.5721895, 305.1923901, 37.4035643, 255536.4323008, 17401.9568325, 269.9449144, 41.5699098, 293531.058341, 17936.9515795, 257.7549409, 36.387162, 326948.2946975, 17546.3535812, 353.553637, 42.1669198, 299144.7421, 16736.5761721, 251.0792048, 34.8635548, 308746.5957948, 17965.2602615, 331.1655442, 39.203559, 248796.5755681, 17314.087872, 345.1919167, 38.7030673, 258028.1359397, 18205.4746759, 300.2347997, 37.0944345, 290398.9750832, 16753.2796379, 297.3590302, 40.6862104, 282516.3732744, 16420.5400788, 292.9070147, 39.0342972, 245406.2754744, 17618.5125829, 321.6745964, 39.188859, 301332.9215209, 17694.2503446, 280.4368509, 38.0425438, 283999.6022812, 17051.4253564, 276.3419106, 39.5701923, 300881.6003085, 17592.4649539, 292.3745598, 37.035458, 305697.59945, 16772.2684598, 188.3229547, 38.5546356, 240272.1260454, 17333.461364, 285.7475785, 36.9473246, 287402.6887611, 17136.4055293, 258.8334708, 36.0699228, 298728.7124901, 17658.7763534, 287.1880625, 39.3001874, 302923.9268831, 17875.1265663, 324.7409574, 37.8163592, 233382.0679935, 17965.8058478, 273.9753189, 39.9632173, 289902.3302416, 17263.6815646, 330.5886804, 38.2491787, 259549.5705964, 16388.063714, 285.0198957, 39.2325264, 275958.1077372, 17366.6068079, 354.4488243, 38.2654536, 244778.8247395, 17580.486175, 250.9208159, 39.3222779, 297684.3109846, 16186.3311422, 356.1176047, 39.7513831, 216009.1819917, 17173.5266658, 353.1386103, 37.5802127, 232366.0879756, 17916.4947055, 296.0135503, 41.4885969
120, 343224.9804385, 16946.9037088, 283.2015454, 38.4598993, 225436.6716157, 17040.6124213, 296.1379482, 40.2084701, 355039.925098, 17327.6410073, 340.8156792, 38.0928779, 292744.1323382, 16720.6274322, 305.1923901, 37.4035643, 248193.4702807, 17366.246241, 269.9449144, 37.3078387, 293531.058341, 17936.9515795, 257.7549409, 36.387162, 326948.2946975, 16716.2842637, 299.2790903, 40.3711518, 288359.3391844, 16736.5761721, 167.0552549, 34.8635548, 288471.439006, 17331.8411772, 309.4786661, 39.203559, 237845.6460083, 16993.7760753, 343.6145554, 38.7030673, 258028.1359397, 17188.3532149, 300.2347997, 37.0944345, 290398.9750832, 16464.0509181, 284.4985662, 38.9903445, 282516.3732744, 16420.5400788, 292.9070147, 39.0342972, 245406.2754744, 17618.5125829, 321.6745964, 39.188859, 301332.9215209, 17694.2503446, 280.4368509, 38.0425438, 283999.6022812, 16575.5749581, 276.3419106, 37.2634899, 264874.2540783, 16015.5947121, 292.3745598, 37.035458, 293948.3732891, 16772.2684598, 188.3229547, 36.3963502, 240272.1260454, 17177.1366686, 285.7475785, 36.9473246, 277760.6488468, 17136.4055293, 253.9164409, 36.0699228, 298728.7124901, 17658.7763534, 287.1880625, 39.3001874, 272385.9336759, 17875.1265663, 278.9549272, 37.8163592, 233382.0679935, 17741.8505252, 273.9753189, 39.4632757, 288804.440414, 17185.7453916, 312.1043515, 38.2491787, 259549.5705964, 16388.063714, 285.0198957, 38.904627, 275958.1077372, 17076.3121725, 309.2073266, 38.2654536, 244778.8247395, 17206.9733387, 250.9208159, 39.3222779, 270458.1919564, 16186.3311422, 309.5999908, 39.7513831, 216009.1819917, 17173.5266658, 259.3646225, 37.5802127, 232366.0879756, 17252.7498505, 296.0135503, 41.4885969
140, 312043.6367595, 16946.9037088, 253.9671694, 38.4598993, 225436.6716157, 17040.6124213, 251.2588717, 40.2084701, 279534.3633312, 17327.6410073, 249.0175779, 38.0928779, 246642.836407, 16720.6274322, 305.1923901, 37.4035643, 248193.4702807, 17366.246241, 226.5657933, 37.3078387, 221362.7495544, 17936.9515795, 187.3810545, 36.387162, 274646.1566488, 16716.2842637, 224.8047313, 40.3711518, 278291.6642707, 16736.5761721, 166.0438819, 34.8635548, 237497.4059487, 17319.1655886, 266.0640885, 38.3718678, 237773.839279, 16993.7760753, 321.227541, 38.7030673, 253844.2417982, 17188.3532149, 300.2347997, 37.0944345, 284924.3219273, 16464.0509181, 239.6292519, 38.9903445, 203030.3326402, 16210.884473, 282.7835326, 39.0342972, 204120.9383818, 16301.1421535, 283.9559928, 39.188859, 200000.2280572, 17694.2503446, 280.4368509, 38.0425438, 205298.1186223, 16575.5749581, 227.4413015, 37.2634899, 264874.2540783, 16015.5947121, 292.3745598, 37.035458, 285956.3059792, 16031.0350242, 188.3229547, 36.3963502, 240272.1260454, 17177.1366686, 251.3036544, 36.9473246, 192702.7636777, 17136.4055293, 253.9005111, 36.0699228, 298728.7124901, 17658.7763534, 246.0767375, 38.5626267, 175513.593284, 17806.5877117, 278.9478913, 37.8163592, 226385.1415364, 17741.8505252, 255.9551646, 39.4632757, 264486.9919109, 15902.6416725, 312.1043515, 38.2491787, 259549.5705964, 16388.063714, 255.0495338, 38.904627, 263004.4459304, 17076.3121725, 205.4561258, 33.882347, 139686.5192886, 17206.9733387, 250.9208159, 39.3222779, 270458.1919564, 16186.3311422, 309.5999908, 39.6319797, 188298.0532348, 17173.5266658, 259.3646225, 37.5802127, 232366.0879756, 16569.0689571, 279.7793596, 40.718215
160, 232085.8702812, 16666.1786512, 167.1936497, 38.4598993, 225436.6716157, 17022.2405366, 251.2588717, 37.6034589, 279534.3633312, 17327.6410073, 249.0175779, 38.0928779, 246642.836407, 16720.6274322, 305.1923901, 37.4035643, 201085.001793, 17196.4993824, 226.5657933, 37.3078387, 221362.7495544, 17823.2425369, 187.3810545, 36.387162, 271422.3044468, 16716.2842637, 224.8047313, 40.3711518, 273170.5458377, 16736.5761721, 148.9402479, 34.8635548, 233261.0596016, 17120.8990047, 252.0319535, 38.3718678, 234148.2523471, 16820.6229377, 252.6641885, 38.7030673, 169148.9304121, 16513.2809014, 270.2205175, 37.0944345, 261262.3813841, 16464.0509181, 213.5689964, 38.9903445, 203030.3326402, 16210.884473, 263.4846318, 39.0342972, 203316.3291949, 16301.1421535, 239.5207532, 39.188859, 200000.2280572, 17694.2503446, 280.4368509, 38.0425438, 205298.1186223, 16575.5749581, 227.4413015, 37.2634899, 264874.2540783, 16015.5947121, 292.3745598, 37.035458, 285956.3059792, 16031.0350242, 188.3229547, 36.3963502, 221585.5661154, 17052.7065891, 251.3036544, 36.9473246, 192702.7636777, 16385.1251333, 169.0694287, 36.0699228, 264830.4645518, 17658.7763534, 246.0767375, 38.5626267, 175513.593284, 17806.5877117, 278.9478913, 37.8163592, 218667.4368805, 16090.2928385, 249.3713521, 37.4021323, 254388.2551394, 15902.6416725, 290.2674897, 38.2491787, 259549.5705964, 16388.063714, 253.5517137, 38.904627, 248675.790398, 17076.3121725, 205.4561258, 33.882347, 139686.5192886, 17206.9733387, 250.9208159, 39.3222779, 258320.0008267, 16186.3311422, 281.3942626, 39.6319797, 169124.486747, 17122.0199445, 246.9911076, 37.5802127, 190945.1984761, 16569.0689571, 279.7793596, 40.718215
180, 185826.4456829, 16098.5831852, 167.158692, 38.4598993, 209698.505718, 17022.2405366, 139.1981982, 37.6034589, 261805.2121212, 17115.3816076, 189.4201748, 38.0928779, 200351.5911906, 16660.3055792, 250.7047496, 37.4035643, 201085.001793, 17196.4993824, 224.8063318, 37.3078387, 117167.5285663, 17823.2425369, 187.3810545, 36.387162, 225952.4605926, 16716.2842637, 193.7974868, 38.9630474, 212793.5541893, 16736.5761721, 135.3624526, 34.8635548, 205687.8106836, 16327.6507434, 227.7268172, 38.3718678, 198537.2335672, 16820.6229377, 234.705713, 38.7030673, 166222.7146813, 16513.2809014, 270.2205175, 37.0944345, 200823.5726965, 16464.0509181, 173.1255967, 38.9903445, 203030.3326402, 16210.884473, 256.7569475, 39.0342972, 180639.8169562, 16301.1421535, 239.5207532, 39.188859, 200000.2280572, 17694.2503446, 138.6243881, 38.0425438, 205298.1186223, 16575.5749581, 203.1981546, 37.0860518, 235570.938967, 16015.5947121, 237.4399478, 37.035458, 221174.5615428, 16031.0350242, 188.3229547, 36.3963502, 134611.6001076, 17052.7065891, 229.4098523, 36.9473246, 138809.5115649, 16385.1251333, 169.0694287, 36.0699228, 236380.8330837, 17658.7763534, 221.7631402, 38.5626267, 175236.7262233, 17803.35867, 278.0591293, 37.8163592, 206167.9849497, 16090.2928385, 208.2404998, 37.4021323, 210150.0659229, 15902.6416725, 283.9652205, 38.2491787, 259549.5705964, 16388.063714, 244.077002, 38.904627, 191978.7139656, 17076.3121725, 205.4561258, 33.882347, 139686.5192886, 17206.9733387, 242.4773587, 39.3222779, 212955.415085, 16186.3311422, 227.6811837, 39.6319797, 168440.77097, 17108.5363317, 174.9540068, 37.5802127, 170966.056787, 16569.0689571, 246.2257275, 39.3402295
200, 185826.4456829, 15830.2739313, 167.158692, 38.4598993, 181453.0321189, 16710.2171012, 139.1981982, 37.6034589, 261805.2121212, 17115.3816076, 189.4201748, 38.0928779, 198546.9257193, 16058.6061174, 239.9406677, 37.4035643, 201085.001793, 16584.4037416, 224.8063318, 37.3078387, 117167.5285663, 16945.3696488, 187.3810545, 35.8732353, 225952.4605926, 16716.2842637, 169.6046657, 38.9630474, 212793.5541893, 16736.5761721, 135.3624526, 34.8635548, 205687.8106836, 16327.6507434, 223.4744217, 38.3718678, 198537.2335672, 16495.578124, 234.705713, 38.7030673, 139987.202698, 16421.0836297, 270.2205175, 37.0944345, 200823.5726965, 16181.1681874, 173.1255967, 38.9903445, 143913.6731461, 16210.884473, 202.4003408, 39.0342972, 168203.3119389, 16301.1421535, 202.7511355, 39.188859, 200000.2280572, 17510.0537396, 138.6243881, 38.0425438, 205298.1186223, 16575.5749581, 196.2852844, 37.0860518, 214887.8645262, 16015.5947121, 237.4399478, 37.035458, 177515.2815317, 16031.0350242, 188.3229547, 36.3963502, 134611.6001076, 16478.0755643, 194.6949309, 36.9473246, 138809.5115649, 15903.6171966, 154.6885683, 36.0699228, 236380.8330837, 17658.7763534, 221.7631402, 38.5626267, 175236.7262233, 17803.35867, 230.609117, 37.8163592, 206167.9849497, 16090.2928385, 204.0266128, 37.4021323, 198015.2207051, 14694.3365749, 243.8394486, 38.2491787, 259549.5705964, 16388.063714, 244.077002, 38.904627, 191978.7139656, 15982.6256385, 205.4561258, 33.882347, 139686.5192886, 17103.7691487, 192.0707819, 38.8726292, 212955.415085, 16186.3311422, 227.6811837, 39.6319797, 168440.77097, 17108.5363317, 174.9540068, 37.5802127, 170966.056787, 16569.0689571, 246.2257275, 39.3402295
