330000, 3.656E-4, 2.283E-4, 5.95E-5, 6.39E-5, 0.0468288, 0.004219, 0.103945, 0.0061365, 6.17E-5, 212.2440253, 5.79E-4, 2.545E-4, 1.569E-4, 1.023E-4, 0.0828397, 0.00447, 0.1468463, 0.0039406, 3.84E-5, 211.3778079, 4.303E-4, 2.382E-4, 2.112E-4, 7.27E-5, 0.0576097, 0.0053401, 0.1371972, 0.0075139, 3.72E-5, 187.082272, 9.912E-4, 3.213E-4, 1.064E-4, 8.7E-5, 0.1337277, 0.0053218, 0.1249367, 0.0024127, 3.37E-5, 263.5123717, 0.0013323, 3.095E-4, 1.022E-4, 7.25E-5, 0.1497613, 0.0052831, 0.1188041, 0.0028627, 3.89E-5, 204.8454555, 3.267E-4, 3.464E-4, 1.096E-4, 1.269E-4, 0.0388603, 0.0049789, 0.133608, 0.0229983, 3.32E-5, 294.7014927, 6.404E-4, 1.488E-4, 3.729E-4, 7.04E-5, 0.0903376, 0.0033983, 0.168112, 0.7695493, 1.41E-4, 296.7745398, 8.733E-4, 1.689E-4, 1.596E-4, 1.015E-4, 0.0905018, 0.0036183, 0.1402894, 0.0069619, 3.55E-5, 235.9404836, 6.687E-4, 4.467E-4, 9.15E-5, 7.11E-5, 0.0915742, 0.0057292, 0.1299557, 0.003537, 2.86E-5, 251.5800393, 0.0013229, 2.172E-4, 1.838E-4, 5.46E-5, 0.1096786, 0.0048072, 0.1142492, 0.0093221, 1.77E-5, 277.3402838
331000, 2.611E-4, 2.283E-4, 5.4E-5, 6.09E-5, 0.0456554, 0.0041704, 0.0944748, 0.0061365, 5.51E-5, 212.2440253, 5.79E-4, 2.095E-4, 1.158E-4, 1.023E-4, 0.0816582, 0.0040661, 0.1440732, 0.0037682, 3.46E-5, 211.3778079, 4.303E-4, 2.304E-4, 2.005E-4, 7.27E-5, 0.0576097, 0.0048424, 0.1371972, 0.0075139, 3.72E-5, 187.082272, 9.081E-4, 3.07E-4, 8.8E-5, 8.7E-5, 0.1146739, 0.0050005, 0.1249367, 0.0024127, 3.37E-5, 263.5123717, 0.0010915, 2.597E-4, 1.022E-4, 7.25E-5, 0.1497613, 0.0052831, 0.1188041, 0.002835, 3.89E-5, 204.8454555, 3.267E-4, 3.232E-4, 1.084E-4, 1.11E-4, 0.0388603, 0.0049789, 0.1262605, 0.0185772, 3.32E-5, 294.7014927, 6.404E-4, 1.415E-4, 3.151E-4, 7.04E-5, 0.0815954, 0.0033983, 0.168112, 0.7695493, 9.72E-5, 296.7745398, 7.248E-4, 1.576E-4, 1.596E-4, 9.65E-5, 0.0905018, 0.0036183, 0.1402894, 0.0062576, 3.39E-5, 235.9404836, 5.654E-4, 4.109E-4, 9.15E-5, 7.11E-5, 0.0803455, 0.005604, 0.1299557, 0.0033135, 2.44E-5, 251.5800393, 0.0011266, 2.172E-4, 1.779E-4, 4.67E-5, 0.1091306, 0.0044303, 0.1142492, 0.0076688, 1.74E-5, 277.3402838
332000, 2.611E-4, 2.054E-4, 5.4E-5, 6.09E-5, 0.031102, 0.0041704, 0.0944748, 0.0053407, 5.51E-5, 212.2440253, 5.318E-4, 1.795E-4, 1.158E-4, 9.26E-5, 0.0816582, 0.0039821, 0.1353662, 0.0033377, 3.46E-5, 211.3778079, 4.303E-4, 2.177E-4, 1.967E-4, 6.24E-5, 0.0576097, 0.0048122, 0.1371972, 0.0075139, 2.66E-5, 187.082272, 6.083E-4, 3.07E-4, 8.67E-5, 8.52E-5, 0.1146739, 0.0050005, 0.1249367, 0.0024127, 2.41E-5, 263.5123717, 0.0010915, 2.597E-4, 1.022E-4, 6.44E-5, 0.1497613, 0.0051936, 0.1188041, 0.0023359, 3.89E-5, 204.8454555, 2.72E-4, 3.232E-4, 1.084E-4, 1.079E-4, 0.035663, 0.0049789, 0.1261965, 0.0185772, 3.18E-5, 294.7014927, 5.825E-4, 1.415E-4, 3.151E-4, 7.04E-5, 0.0815954, 0.0032952, 0.1585891, 0.7695493, 9.72E-5, 296.7745398, 7.248E-4, 1.576E-4, 1.596E-4, 9.65E-5, 0.090444, 0.0033054, 0.1346425, 0.0061093, 3.18E-5, 235.9404836, 5.271E-4, 3.421E-4, 9.15E-5, 7.11E-5, 0.0772592, 0.0054661, 0.1287075, 0.0032657, 2.44E-5, 251.5800393, 0.0011266, 2.172E-4, 1.779E-4, 4.2E-5, 0.1080094, 0.0044056, 0.1142492, 0.0076688, 1.74E-5, 277.3402838
333000, 2.611E-4, 1.687E-4, 5.27E-5, 4.5E-5, 0.031102, 0.0037815, 0.0917463, 0.0053407, 4.73E-5, 212.2440253, 4.884E-4, 1.795E-4, 1.116E-4, 8.44E-5, 0.073481, 0.0038979, 0.1353662, 0.0029544, 3.01E-5, 211.3778079, 3.477E-4, 1.904E-4, 1.737E-4, 4.91E-5, 0.0553815, 0.0046061, 0.1345815, 0.0057123, 2.66E-5, 187.082272, 5.553E-4, 2.605E-4, 8.67E-5, 8.14E-5, 0.1055033, 0.0043453, 0.1137992, 0.0022768, 2.41E-5, 263.5123717, 0.0010915, 2.292E-4, 7.41E-5, 4.98E-5, 0.1497613, 0.0046888, 0.115813, 0.0023359, 3.66E-5, 204.8454555, 2.524E-4, 2.92E-4, 1.084E-4, 1.031E-4, 0.0337956, 0.0048301, 0.1231626, 0.0177134, 2.66E-5, 294.7014927, 5.566E-4, 1.284E-4, 2.882E-4, 6.13E-5, 0.0702404, 0.0029808, 0.1585891, 0.5490025, 9.72E-5, 296.7745398, 6.281E-4, 1.241E-4, 1.403E-4, 8.55E-5, 0.090444, 0.0028539, 0.1323653, 0.005521, 2.42E-5, 235.9404836, 4.551E-4, 2.877E-4, 9.15E-5, 6.58E-5, 0.0610919, 0.0051532, 0.1232454, 0.0027469, 2.28E-5, 251.5800393, 0.0010216, 2.172E-4, 1.471E-4, 3.76E-5, 0.0905079, 0.0044056, 0.1078329, 0.0063735, 1.7E-5, 277.3402838
334000, 2.321E-4, 1.646E-4, 5.09E-5, 4.5E-5, 0.031102, 0.0037815, 0.0917463, 0.0042617, 4.73E-5, 212.2440253, 4.361E-4, 1.604E-4, 1.116E-4, 8.44E-5, 0.0700834, 0.0037272, 0.1327982, 0.0028792, 2.9E-5, 211.3778079, 3.477E-4, 1.904E-4, 1.392E-4, 4.91E-5, 0.0553815, 0.0037316, 0.1301886, 0.0052644, 2.66E-5, 187.082272, 5.553E-4, 1.99E-4, 7.11E-5, 7.24E-5, 0.1055033, 0.0043453, 0.1137992, 0.0019933, 2.26E-5, 263.5123717, 0.0010915, 2.03E-4, 6.4E-5, 4.98E-5, 0.1488029, 0.0046888, 0.115813, 0.0023359, 2.98E-5, 204.8454555, 2.524E-4, 2.92E-4, 1.013E-4, 9.68E-5, 0.0337956, 0.0048301, 0.1125425, 0.0177134, 2.66E-5, 294.7014927, 5.398E-4, 1.058E-4, 2.516E-4, 4.49E-5, 0.0687715, 0.0029808, 0.1569231, 0.5490025, 9.72E-5, 296.7745398, 5.872E-4, 1.241E-4, 1.312E-4, 8.33E-5, 0.0841793, 0.0028539, 0.1323653, 0.0045424, 2.34E-5, 235.9404836, 4.551E-4, 2.877E-4, 9.15E-5, 6.53E-5, 0.0610919, 0.0051532, 0.1160013, 0.0027469, 2.2E-5, 251.5800393, 0.0010216, 1.764E-4, 1.269E-4, 3.76E-5, 0.0905079, 0.0044056, 0.1078329, 0.0063735, 1.53E-5, 277.3402838
335000, 2.321E-4, 1.646E-4, 4.63E-5, 4.33E-5, 0.031102, 0.0037815, 0.0917463, 0.0042617, 4.73E-5, 212.2440253, 4.361E-4, 1.585E-4, 1.026E-4, 7.39E-5, 0.0700834, 0.0036497, 0.12767, 0.0028792, 2.9E-5, 211.3778079, 3.443E-4, 1.732E-4, 1.392E-4, 4.91E-5, 0.0500624, 0.0037316, 0.1262663, 0.0052644, 2.66E-5, 187.082272, 5.553E-4, 1.99E-4, 7.11E-5, 7.09E-5, 0.0961794, 0.0043453, 0.1137992, 0.0019739, 2.08E-5, 263.5123717, 9.93E-4, 1.817E-4, 6.4E-5, 4.91E-5, 0.1222052, 0.0046888, 0.1135254, 0.0023165, 2.98E-5, 204.8454555, 1.978E-4, 2.811E-4, 9.39E-5, 9.29E-5, 0.0337956, 0.0047482, 0.1125425, 0.014236, 2.66E-5, 294.7014927, 5.398E-4, 1.058E-4, 2.516E-4, 4.49E-5, 0.0687715, 0.002793, 0.1504301, 0.5490025, 9.0E-5, 296.7745398, 5.872E-4, 1.228E-4, 1.263E-4, 7.69E-5, 0.0841793, 0.0028539, 0.1323653, 0.0045424, 2.34E-5, 235.9404836, 4.551E-4, 2.877E-4, 8.71E-5, 5.79E-5, 0.0610919, 0.004469, 0.1160013, 0.0027469, 2.14E-5, 251.5800393, 7.492E-4, 1.764E-4, 1.269E-4, 3.76E-5, 0.086606, 0.0041546, 0.1078329, 0.0063735, 1.53E-5, 277.3402838
336000, 2.321E-4, 1.646E-4, 3.75E-5, 4.33E-5, 0.0291895, 0.0035665, 0.0882153, 0.0042617, 4.29E-5, 212.2440253, 4.345E-4, 1.525E-4, 1.022E-4, 7.39E-5, 0.0519677, 0.0035853, 0.1274555, 0.0027997, 2.9E-5, 211.3778079, 3.443E-4, 1.638E-4, 1.374E-4, 4.53E-5, 0.0500624, 0.0037316, 0.1262663, 0.0052644, 2.23E-5, 187.082272, 5.553E-4, 1.99E-4, 6.6E-5, 6.29E-5, 0.0938131, 0.0043453, 0.109419, 0.0019543, 2.08E-5, 263.5123717, 7.885E-4, 1.817E-4, 6.4E-5, 4.44E-5, 0.0860744, 0.0044601, 0.1086604, 0.0022539, 2.98E-5, 204.8454555, 1.722E-4, 2.45E-4, 9.39E-5, 9.29E-5, 0.0311568, 0.0046042, 0.1125425, 0.014236, 2.42E-5, 294.7014927, 4.104E-4, 1.058E-4, 2.465E-4, 4.49E-5, 0.0687715, 0.002793, 0.1504301, 0.5490025, 9.0E-5, 296.7745398, 5.045E-4, 1.021E-4, 1.189E-4, 7.62E-5, 0.0619624, 0.0028539, 0.1286703, 0.0043972, 2.34E-5, 235.9404836, 4.551E-4, 2.363E-4, 6.86E-5, 5.79E-5, 0.0591154, 0.004469, 0.1160013, 0.0024182, 1.72E-5, 251.5800393, 7.492E-4, 1.661E-4, 1.268E-4, 3.76E-5, 0.0854546, 0.0041546, 0.106558, 0.0055487, 1.53E-5, 277.3402838
337000, 2.321E-4, 1.517E-4, 3.65E-5, 3.84E-5, 0.0291895, 0.0035665, 0.0882153, 0.004048, 4.22E-5, 212.2440253, 4.21E-4, 1.403E-4, 1.022E-4, 7.22E-5, 0.0455984, 0.0034203, 0.1274555, 0.0027094, 2.29E-5, 211.3778079, 3.443E-4, 1.6E-4, 1.374E-4, 4.53E-5, 0.0399096, 0.0037316, 0.1262663, 0.0052644, 2.23E-5, 187.082272, 5.553E-4, 1.99E-4, 6.6E-5, 6.04E-5, 0.0938131, 0.0042679, 0.109419, 0.0019239, 2.08E-5, 263.5123717, 7.885E-4, 1.817E-4, 6.4E-5, 4.44E-5, 0.0860744, 0.0041907, 0.1018205, 0.0022539, 2.57E-5, 204.8454555, 1.53E-4, 2.45E-4, 8.12E-5, 9.29E-5, 0.0256116, 0.0044225, 0.108324, 0.014236, 2.25E-5, 294.7014927, 4.104E-4, 9.82E-5, 2.162E-4, 4.49E-5, 0.0687715, 0.0025404, 0.1460854, 0.5490025, 9.0E-5, 296.7745398, 4.872E-4, 1.016E-4, 1.189E-4, 7.62E-5, 0.0619624, 0.0028539, 0.1266502, 0.0040368, 2.34E-5, 235.9404836, 4.439E-4, 2.363E-4, 6.86E-5, 4.99E-5, 0.0591154, 0.0044402, 0.1154431, 0.0024182, 1.33E-5, 251.5800393, 7.492E-4, 1.661E-4, 6.64E-5, 3.05E-5, 0.0786227, 0.0041155, 0.106558, 0.0055487, 1.35E-5, 277.3402838
338000, 2.321E-4, 1.517E-4, 3.44E-5, 3.84E-5, 0.0291895, 0.0035665, 0.0882153, 0.0037685, 3.75E-5, 212.2440253, 3.829E-4, 1.273E-4, 8.64E-5, 7.22E-5, 0.0455984, 0.0033786, 0.123702, 0.0027094, 2.29E-5, 211.3778079, 3.365E-4, 1.6E-4, 1.099E-4, 4.53E-5, 0.0399096, 0.0037316, 0.1225887, 0.0051578, 2.23E-5, 187.082272, 5.553E-4, 1.902E-4, 6.6E-5, 6.04E-5, 0.0840298, 0.004104, 0.1078216, 0.0018702, 1.85E-5, 263.5123717, 7.568E-4, 1.776E-4, 6.4E-5, 4.4E-5, 0.0860744, 0.0038583, 0.0974471, 0.0021245, 2.57E-5, 204.8454555, 1.53E-4, 1.837E-4, 8.12E-5, 8.96E-5, 0.0256116, 0.004001, 0.1080082, 0.0127919, 2.05E-5, 294.7014927, 4.104E-4, 8.8E-5, 1.952E-4, 4.49E-5, 0.0616082, 0.0024352, 0.1460854, 0.533639, 9.0E-5, 296.7745398, 4.872E-4, 9.04E-5, 1.189E-4, 6.81E-5, 0.0619624, 0.0028539, 0.1239576, 0.0037962, 2.22E-5, 235.9404836, 4.439E-4, 2.363E-4, 6.39E-5, 4.99E-5, 0.0499708, 0.0044402, 0.1154431, 0.0023921, 1.33E-5, 251.5800393, 7.492E-4, 1.086E-4, 6.64E-5, 3.0E-5, 0.0786227, 0.0036531, 0.0990846, 0.0055487, 1.35E-5, 277.3402838
339000, 2.035E-4, 1.361E-4, 3.19E-5, 3.84E-5, 0.0291895, 0.0034865, 0.0868677, 0.003757, 3.75E-5, 212.2440253, 3.829E-4, 1.003E-4, 8.64E-5, 7.22E-5, 0.0455984, 0.0033786, 0.1211333, 0.0026917, 2.29E-5, 211.3778079, 3.365E-4, 1.489E-4, 1.099E-4, 4.14E-5, 0.0381873, 0.0035242, 0.1185066, 0.0049438, 2.0E-5, 187.082272, 4.823E-4, 1.902E-4, 6.6E-5, 5.85E-5, 0.0719059, 0.004104, 0.1022138, 0.0017353, 1.71E-5, 263.5123717, 7.568E-4, 1.776E-4, 5.69E-5, 4.4E-5, 0.0860744, 0.0035581, 0.0974471, 0.0021245, 2.47E-5, 204.8454555, 1.53E-4, 1.837E-4, 7.71E-5, 7.57E-5, 0.0256116, 0.004001, 0.1052318, 0.010921, 2.05E-5, 294.7014927, 4.104E-4, 7.7E-5, 1.898E-4, 3.87E-5, 0.0616082, 0.0024352, 0.1384191, 0.4796044, 9.0E-5, 296.7745398, 3.453E-4, 8.27E-5, 1.189E-4, 6.06E-5, 0.0619624, 0.0026411, 0.1110126, 0.0032775, 1.51E-5, 235.9404836, 4.439E-4, 2.363E-4, 6.39E-5, 4.99E-5, 0.0499708, 0.0044402, 0.111341, 0.0021096, 1.33E-5, 251.5800393, 7.492E-4, 1.086E-4, 6.64E-5, 3.0E-5, 0.0644633, 0.0036531, 0.0928145, 0.0053259, 1.06E-5, 277.3402838
340000, 1.978E-4, 1.034E-4, 2.61E-5, 3.58E-5, 0.0222187, 0.0031128, 0.0845747, 0.0035743, 3.52E-5, 212.2440253, 3.46E-4, 1.003E-4, 7.05E-5, 6.06E-5, 0.0455984, 0.0030237, 0.1156701, 0.0021506, 2.24E-5, 211.3778079, 2.699E-4, 1.425E-4, 8.83E-5, 3.27E-5, 0.02499, 0.0035242, 0.1106411, 0.0043973, 2.0E-5, 187.082272, 4.747E-4, 1.86E-4, 5.5E-5, 5.15E-5, 0.0695449, 0.0038039, 0.1022138, 0.0017353, 1.23E-5, 263.5123717, 7.023E-4, 1.469E-4, 5.69E-5, 3.11E-5, 0.0751068, 0.003532, 0.093132, 0.0020345, 2.29E-5, 204.8454555, 1.53E-4, 1.837E-4, 6.19E-5, 6.72E-5, 0.0238544, 0.0039181, 0.1016863, 0.0090561, 1.83E-5, 294.7014927, 3.945E-4, 7.7E-5, 1.39E-4, 3.72E-5, 0.0541846, 0.0023091, 0.1357775, 0.4377844, 9.0E-5, 296.7745398, 3.453E-4, 7.9E-5, 1.16E-4, 6.05E-5, 0.0476983, 0.0026411, 0.1002392, 0.0032775, 1.51E-5, 235.9404836, 3.338E-4, 2.008E-4, 5.47E-5, 3.87E-5, 0.0478011, 0.0042435, 0.1073808, 0.0021096, 1.33E-5, 251.5800393, 7.213E-4, 1.086E-4, 5.14E-5, 2.48E-5, 0.0644633, 0.0035932, 0.0928145, 0.0051879, 1.06E-5, 277.3402838
341000, 1.978E-4, 1.034E-4, 2.61E-5, 3.32E-5, 0.0222187, 0.0031128, 0.0845747, 0.0033526, 3.23E-5, 212.2440253, 3.138E-4, 1.003E-4, 7.05E-5, 5.25E-5, 0.0426765, 0.0030237, 0.1156701, 0.0021506, 2.1E-5, 211.3778079, 2.616E-4, 1.316E-4, 8.83E-5, 3.27E-5, 0.02499, 0.0035242, 0.1106411, 0.0041436, 1.75E-5, 187.082272, 4.747E-4, 1.376E-4, 5.29E-5, 5.15E-5, 0.0643637, 0.003663, 0.0978013, 0.0015435, 1.23E-5, 263.5123717, 6.408E-4, 1.469E-4, 4.59E-5, 3.11E-5, 0.0751068, 0.003532, 0.093132, 0.0020345, 2.29E-5, 204.8454555, 1.53E-4, 1.817E-4, 6.19E-5, 6.65E-5, 0.0238321, 0.0038215, 0.1016863, 0.0090561, 1.4E-5, 294.7014927, 3.746E-4, 7.17E-5, 1.39E-4, 2.95E-5, 0.0458705, 0.0023091, 0.13236, 0.4377844, 8.37E-5, 296.7745398, 3.453E-4, 7.9E-5, 1.08E-4, 5.54E-5, 0.0476983, 0.0025778, 0.1002392, 0.0026144, 1.51E-5, 232.2628189, 3.338E-4, 2.008E-4, 5.47E-5, 3.61E-5, 0.0434152, 0.0039817, 0.1062108, 0.0021096, 1.33E-5, 251.5800393, 7.213E-4, 1.086E-4, 5.14E-5, 2.09E-5, 0.0644633, 0.0035037, 0.0896392, 0.0049352, 9.3E-6, 277.3402838
342000, 1.761E-4, 1.034E-4, 2.39E-5, 3.06E-5, 0.0222187, 0.0030332, 0.0841337, 0.0030925, 3.21E-5, 212.2440253, 3.138E-4, 1.003E-4, 6.04E-5, 5.25E-5, 0.0426765, 0.0030237, 0.114929, 0.0021506, 2.1E-5, 211.3778079, 2.616E-4, 1.316E-4, 8.15E-5, 2.76E-5, 0.02499, 0.0034425, 0.1106411, 0.0039945, 1.75E-5, 184.3797789, 4.747E-4, 1.376E-4, 5.29E-5, 5.15E-5, 0.0643637, 0.003663, 0.0978013, 0.0015435, 1.23E-5, 263.5123717, 4.937E-4, 1.43E-4, 4.59E-5, 3.11E-5, 0.0666156, 0.0034662, 0.093132, 0.0019148, 1.94E-5, 204.8454555, 1.46E-4, 1.797E-4, 6.06E-5, 5.95E-5, 0.0228888, 0.0038215, 0.0908892, 0.0090561, 1.4E-5, 294.7014927, 3.514E-4, 7.1E-5, 1.39E-4, 2.95E-5, 0.0458705, 0.0020547, 0.13236, 0.4162489, 7.71E-5, 296.7745398, 3.453E-4, 7.9E-5, 9.52E-5, 5.54E-5, 0.0476983, 0.0025437, 0.1002392, 0.0026144, 1.46E-5, 232.2628189, 3.338E-4, 2.008E-4, 5.47E-5, 3.39E-5, 0.0434152, 0.0039817, 0.0998913, 0.0019808, 1.33E-5, 251.5800393, 6.461E-4, 1.086E-4, 5.14E-5, 2.09E-5, 0.0588926, 0.0029298, 0.0835779, 0.0038336, 9.3E-6, 277.3402838
343000, 1.761E-4, 1.034E-4, 2.39E-5, 3.04E-5, 0.0191151, 0.0029566, 0.0771922, 0.0030167, 2.95E-5, 212.2440253, 2.855E-4, 8.44E-5, 5.18E-5, 5.25E-5, 0.0426765, 0.002836, 0.114929, 0.0019401, 2.01E-5, 210.8416165, 2.557E-4, 1.283E-4, 7.71E-5, 2.73E-5, 0.0240166, 0.0031229, 0.1106411, 0.003422, 1.69E-5, 184.3797789, 4.15E-4, 1.376E-4, 5.29E-5, 4.77E-5, 0.0596293, 0.0034973, 0.0840694, 0.0014198, 1.23E-5, 263.5123717, 4.937E-4, 1.128E-4, 4.56E-5, 3.06E-5, 0.058911, 0.0032418, 0.0890419, 0.0019148, 1.94E-5, 204.8454555, 1.267E-4, 1.797E-4, 5.44E-5, 5.95E-5, 0.0193062, 0.0037513, 0.0908892, 0.0081362, 1.4E-5, 294.7014927, 3.152E-4, 5.77E-5, 1.39E-4, 2.95E-5, 0.0389947, 0.0020547, 0.1222635, 0.4136652, 7.71E-5, 296.7745398, 3.242E-4, 6.52E-5, 7.88E-5, 5.4E-5, 0.0476983, 0.0025437, 0.0964997, 0.0023797, 1.46E-5, 232.2628189, 2.337E-4, 1.825E-4, 5.18E-5, 3.21E-5, 0.0434152, 0.0039817, 0.0998913, 0.001937, 1.25E-5, 222.1211205, 6.461E-4, 1.086E-4, 5.14E-5, 1.96E-5, 0.0558247, 0.0029298, 0.0835779, 0.0038336, 9.3E-6, 277.3402838
344000, 1.662E-4, 1.007E-4, 2.21E-5, 2.87E-5, 0.0191151, 0.0026808, 0.0736074, 0.0029266, 2.95E-5, 212.2440253, 2.602E-4, 8.44E-5, 5.18E-5, 4.86E-5, 0.0403182, 0.0027347, 0.1121162, 0.0019401, 1.93E-5, 210.8416165, 2.557E-4, 1.141E-4, 6.77E-5, 2.51E-5, 0.0240166, 0.0031229, 0.103938, 0.003422, 1.69E-5, 176.943674, 3.565E-4, 1.376E-4, 4.32E-5, 4.61E-5, 0.058528, 0.0034804, 0.0840694, 0.0013879, 1.18E-5, 263.5123717, 4.937E-4, 1.057E-4, 3.6E-5, 2.78E-5, 0.058911, 0.0032418, 0.0890419, 0.0018611, 1.9E-5, 183.9444243, 1.241E-4, 1.423E-4, 4.87E-5, 5.53E-5, 0.0193062, 0.0034708, 0.0908892, 0.0081362, 1.4E-5, 294.7014927, 2.963E-4, 5.77E-5, 1.206E-4, 2.95E-5, 0.0389947, 0.0020547, 0.1203564, 0.4090988, 7.28E-5, 296.7745398, 3.242E-4, 6.52E-5, 6.78E-5, 4.67E-5, 0.0476983, 0.0024525, 0.0964997, 0.0023797, 1.46E-5, 232.2628189, 2.337E-4, 1.825E-4, 5.04E-5, 2.89E-5, 0.0318102, 0.0039817, 0.0998913, 0.001937, 1.12E-5, 222.1211205, 6.392E-4, 1.072E-4, 5.14E-5, 1.87E-5, 0.0548153, 0.0029298, 0.0835779, 0.0038336, 8.1E-6, 277.3402838
345000, 1.568E-4, 9.63E-5, 1.85E-5, 2.66E-5, 0.0184704, 0.0026808, 0.0736074, 0.0028101, 2.67E-5, 212.2440253, 2.602E-4, 8.26E-5, 5.18E-5, 4.78E-5, 0.040016, 0.0023539, 0.104967, 0.0019401, 1.93E-5, 199.4787325, 2.37E-4, 1.004E-4, 6.77E-5, 2.33E-5, 0.0240166, 0.0029538, 0.103938, 0.003422, 1.57E-5, 176.943674, 3.565E-4, 1.322E-4, 4.22E-5, 4.35E-5, 0.0555906, 0.0033304, 0.0840694, 0.0013303, 1.18E-5, 263.5123717, 4.339E-4, 1.057E-4, 3.6E-5, 2.78E-5, 0.0581475, 0.0031795, 0.0836248, 0.0017327, 1.5E-5, 183.9444243, 1.209E-4, 1.423E-4, 4.87E-5, 5.53E-5, 0.0112639, 0.0034708, 0.0908892, 0.0081362, 1.4E-5, 294.7014927, 2.721E-4, 5.77E-5, 1.206E-4, 2.3E-5, 0.0389947, 0.0020547, 0.1203564, 0.353676, 6.59E-5, 296.7745398, 2.596E-4, 6.52E-5, 6.51E-5, 4.67E-5, 0.0476983, 0.0022344, 0.0947808, 0.0023797, 1.4E-5, 232.2628189, 2.29E-4, 1.825E-4, 5.04E-5, 2.72E-5, 0.0318102, 0.0036569, 0.0998913, 0.0018561, 1.06E-5, 222.1211205, 6.392E-4, 1.072E-4, 4.99E-5, 1.74E-5, 0.0548153, 0.0029298, 0.0809702, 0.0038336, 8.1E-6, 277.3402838
346000, 1.443E-4, 9.61E-5, 1.84E-5, 2.51E-5, 0.0184704, 0.0026808, 0.0736074, 0.0023862, 2.43E-5, 212.2440253, 2.327E-4, 7.56E-5, 4.73E-5, 3.33E-5, 0.0347749, 0.0021031, 0.104967, 0.0019135, 1.91E-5, 199.4787325, 1.939E-4, 9.23E-5, 6.35E-5, 2.07E-5, 0.0240166, 0.0028736, 0.09875, 0.00319, 1.41E-5, 176.943674, 3.119E-4, 9.69E-5, 3.59E-5, 3.61E-5, 0.042236, 0.002822, 0.0837753, 0.0013303, 1.13E-5, 263.5123717, 3.807E-4, 8.92E-5, 3.31E-5, 2.52E-5, 0.0581475, 0.0031737, 0.0836248, 0.0017327, 1.5E-5, 183.9444243, 1.067E-4, 1.419E-4, 4.03E-5, 4.86E-5, 0.0112639, 0.0031121, 0.0908892, 0.0081362, 1.37E-5, 294.7014927, 2.538E-4, 4.65E-5, 8.47E-5, 2.14E-5, 0.0374443, 0.0018732, 0.1115631, 0.3374959, 5.47E-5, 296.7745398, 2.596E-4, 6.52E-5, 6.51E-5, 3.81E-5, 0.0305721, 0.0022344, 0.0947808, 0.0023797, 1.15E-5, 232.2628189, 2.242E-4, 1.339E-4, 4.52E-5, 2.0E-5, 0.0213597, 0.0033361, 0.0976039, 0.0016866, 8.7E-6, 222.1211205, 5.371E-4, 1.051E-4, 3.78E-5, 1.31E-5, 0.0445733, 0.0027096, 0.0809702, 0.0037699, 7.2E-6, 277.3402838
347000, 1.385E-4, 7.94E-5, 1.48E-5, 2.42E-5, 0.0184704, 0.0023919, 0.0736074, 0.0023862, 2.43E-5, 212.2440253, 2.149E-4, 7.56E-5, 4.6E-5, 3.33E-5, 0.0288619, 0.0021031, 0.104967, 0.001762, 1.73E-5, 199.4787325, 1.939E-4, 9.23E-5, 5.9E-5, 2.07E-5, 0.0240166, 0.0028736, 0.09875, 0.00319, 1.09E-5, 176.943674, 2.864E-4, 9.69E-5, 3.36E-5, 3.42E-5, 0.0409467, 0.002822, 0.0837753, 0.0011963, 1.13E-5, 263.5123717, 3.807E-4, 8.54E-5, 3.31E-5, 1.86E-5, 0.0509762, 0.0029952, 0.0836248, 0.0015625, 1.5E-5, 183.9444243, 1.067E-4, 1.316E-4, 4.03E-5, 4.61E-5, 0.0112639, 0.0031121, 0.0826596, 0.0081362, 1.37E-5, 294.7014927, 1.995E-4, 4.65E-5, 8.47E-5, 1.99E-5, 0.029293, 0.0018732, 0.1115631, 0.3374959, 5.47E-5, 296.7745398, 2.596E-4, 5.53E-5, 5.01E-5, 3.45E-5, 0.0305721, 0.0019776, 0.0942861, 0.0021669, 1.08E-5, 229.8686042, 2.242E-4, 1.27E-4, 4.51E-5, 1.93E-5, 0.0213597, 0.0033361, 0.0942717, 0.0014875, 7.5E-6, 222.1211205, 5.145E-4, 8.8E-5, 3.78E-5, 1.02E-5, 0.0428802, 0.0027096, 0.0796218, 0.0037699, 7.2E-6, 277.3402838
